source,target,r_max_vis_prob,r_max_vis_node,r_max_vis_prob_2,r_max_vis_node_2,r_average_vis_prob,r_median_vis_prob,r_stdev_vis_prob,r_max_vis_prob_rev,r_max_vis_node_rev,r_max_vis_prob_2_rev,r_max_vis_node_2_rev,r_average_vis_prob_rev,r_median_vis_prob_rev,r_stdev_vis_prob_rev,nb_max_vis_prob,nb_max_vis_node,nb_max_vis_prob_2,nb_max_vis_node_2,nb_average_vis_prob,nb_median_vis_prob,nb_stdev_vis_prob,nb_max_vis_prob_rev,nb_max_vis_node_rev,nb_max_vis_prob_2_rev,nb_max_vis_node_2_rev,nb_average_vis_prob_rev,nb_median_vis_prob_rev,nb_stdev_vis_prob_rev,lrv_max_vis_prob,lrv_max_vis_node,lrv_max_vis_prob_2,lrv_max_vis_node_2,lrv_average_vis_prob,lrv_median_vis_prob,lrv_stdev_vis_prob,lrv_max_vis_prob_rev,lrv_max_vis_node_rev,lrv_max_vis_prob_2_rev,lrv_max_vis_node_2_rev,lrv_average_vis_prob_rev,lrv_median_vis_prob_rev,lrv_stdev_vis_prob_rev
HAM,SKO,0.89,MIL,0.809,SOF,0.427,0.398,0.234,0.905,MIL,0.798,SOF,0.437,0.435,0.216,0.831,MIL,0.826,SOF,0.429,0.396,0.191,0.814,MIL,0.81,SOF,0.435,0.398,0.176,0.859,MIL,0.839,SOF,0.472,0.485,0.189,0.85,SOF,0.845,MIL,0.461,0.428,0.178
HAM,OSL,0.965,COP,0.396,HEL,0.095,0.033,0.165,0.957,COP,0.451,BER,0.13,0.073,0.16,0.831,COP,0.546,HEL,0.156,0.084,0.166,0.835,COP,0.533,HEL,0.2,0.14,0.152,0.853,COP,0.575,HEL,0.211,0.149,0.162,0.833,COP,0.608,HEL,0.217,0.153,0.16
HAM,KIE,1.0,POZ,0.688,BER,0.21,0.146,0.17,1.0,POZ,0.681,BER,0.249,0.194,0.165,1.0,POZ,0.569,BER,0.225,0.164,0.168,1.0,POZ,0.583,BER,0.277,0.218,0.168,1.0,POZ,0.628,BER,0.31,0.267,0.154,1.0,POZ,0.608,BER,0.312,0.261,0.158
HAM,NIC,1.0,SOF,1.0,THE,0.536,0.561,0.268,1.0,SOF,1.0,THE,0.571,0.592,0.253,1.0,SOF,1.0,THE,0.499,0.501,0.235,1.0,SOF,1.0,THE,0.542,0.547,0.209,1.0,SOF,1.0,THE,0.518,0.513,0.228,1.0,SOF,1.0,THE,0.531,0.534,0.205
BUC,PRA,0.767,VIE,0.72,MIL,0.27,0.212,0.189,0.801,VIE,0.707,MIL,0.253,0.214,0.206,0.743,VIE,0.729,BUD,0.273,0.214,0.172,0.801,VIE,0.745,BUD,0.249,0.199,0.192,0.757,BUD,0.731,MIL,0.328,0.296,0.18,0.787,VIE,0.761,MIL,0.334,0.297,0.191
BUC,VIE,0.696,BUD,0.548,BRA,0.193,0.147,0.153,0.686,BUD,0.554,BRA,0.172,0.098,0.168,0.708,BUD,0.551,BRA,0.208,0.162,0.143,0.718,BUD,0.553,BRA,0.18,0.123,0.157,0.754,BUD,0.617,SOF,0.256,0.204,0.156,0.696,BUD,0.637,MIL,0.265,0.224,0.146
BUC,HEL,0.846,PRA,0.831,MIL,0.495,0.502,0.211,0.904,MIL,0.822,PRA,0.525,0.552,0.204,0.785,PRA,0.752,VIE,0.436,0.453,0.179,0.773,MIL,0.77,PRA,0.459,0.431,0.17,0.787,MIL,0.772,PRA,0.475,0.484,0.168,0.792,MIL,0.754,BUD,0.48,0.455,0.167
BUC,STO,0.899,COP,0.854,MIL,0.534,0.557,0.213,0.88,MIL,0.862,COP,0.553,0.587,0.196,0.781,PRA,0.777,COP,0.482,0.493,0.187,0.784,PRA,0.777,MIL,0.503,0.53,0.167,0.809,MIL,0.768,PRA,0.517,0.524,0.169,0.779,MIL,0.767,COP,0.517,0.505,0.163
BUC,KAU,0.902,POZ,0.857,PRA,0.458,0.473,0.205,0.916,POZ,0.87,PRA,0.476,0.456,0.203,0.803,POZ,0.792,PRA,0.445,0.419,0.181,0.845,POZ,0.814,PRA,0.454,0.433,0.173,0.794,MIL,0.783,POZ,0.487,0.48,0.164,0.864,POZ,0.831,PRA,0.47,0.439,0.171
BUC,RIG,0.873,POZ,0.866,PRA,0.497,0.503,0.207,0.876,MIL,0.862,POZ,0.532,0.544,0.191,0.817,PRA,0.804,POZ,0.448,0.411,0.179,0.815,POZ,0.81,PRA,0.476,0.459,0.169,0.792,POZ,0.789,MIL,0.485,0.487,0.166,0.818,PRA,0.809,POZ,0.48,0.454,0.167
BUC,GEN,0.865,MIL,0.604,BUD,0.24,0.154,0.183,0.913,MIL,0.605,SOF,0.212,0.089,0.212,0.805,MIL,0.674,BUD,0.276,0.204,0.16,0.842,MIL,0.632,BUD,0.236,0.163,0.181,0.8,MIL,0.725,BUD,0.324,0.259,0.166,0.865,MIL,0.67,BUD,0.282,0.201,0.18
BUC,MAR,0.938,MIL,0.62,BUD,0.278,0.218,0.185,0.945,MIL,0.611,SOF,0.244,0.158,0.202,0.854,MIL,0.67,BUD,0.308,0.251,0.161,0.886,MIL,0.653,BUD,0.28,0.207,0.177,0.861,MIL,0.724,BUD,0.363,0.312,0.166,0.91,MIL,0.698,BUD,0.348,0.283,0.176
BUC,PAR,0.877,MIL,0.746,GEN,0.312,0.254,0.2,0.904,MIL,0.784,GEN,0.294,0.211,0.217,0.795,MIL,0.69,BUD,0.323,0.267,0.169,0.808,MIL,0.666,BUD,0.301,0.243,0.181,0.807,MIL,0.725,BUD,0.354,0.303,0.169,0.827,MIL,0.703,GEN,0.333,0.269,0.178
BUC,LJU,0.681,ZAG,0.625,BUD,0.214,0.16,0.145,0.694,ZAG,0.611,BUD,0.2,0.128,0.154,0.651,BUD,0.637,ZAG,0.277,0.234,0.131,0.648,ZAG,0.633,BUD,0.269,0.216,0.135,0.732,ZAG,0.694,BUD,0.313,0.272,0.142,0.71,BUD,0.676,MIL,0.354,0.313,0.129
BUC,ZAG,0.597,BUD,0.465,SOF,0.153,0.119,0.111,0.594,BUD,0.462,SOF,0.135,0.092,0.114,0.601,BUD,0.511,SOF,0.207,0.172,0.109,0.648,BUD,0.454,SOF,0.173,0.138,0.109,0.626,BUD,0.595,SOF,0.256,0.223,0.116,0.646,BUD,0.516,SOF,0.255,0.231,0.112
BUC,HAM,0.845,MIL,0.737,GEN,0.404,0.38,0.21,0.86,MIL,0.75,GEN,0.406,0.416,0.217,0.753,VIE,0.729,MIL,0.393,0.366,0.171,0.773,MIL,0.724,VIE,0.398,0.381,0.179,0.788,MIL,0.757,BUD,0.436,0.403,0.165,0.816,MIL,0.744,AMS,0.445,0.452,0.178
BUC,SOF,0.264,BUD,0.223,ZAG,0.081,0.07,0.054,0.208,BUD,0.17,ZAG,0.06,0.05,0.043,0.431,BUD,0.333,ZAG,0.14,0.122,0.084,0.343,BUD,0.259,ZAG,0.116,0.104,0.067,0.46,BUD,0.35,ZAG,0.164,0.156,0.088,0.415,BUD,0.306,MIL,0.154,0.148,0.082
BUC,TAR,0.852,MIL,0.845,PRA,0.51,0.526,0.203,0.882,MIL,0.846,PRA,0.541,0.562,0.188,0.796,PRA,0.782,POZ,0.455,0.462,0.183,0.804,PRA,0.779,VIE,0.48,0.461,0.168,0.794,MIL,0.788,PRA,0.497,0.501,0.165,0.793,MIL,0.764,PRA,0.501,0.496,0.159
BUC,LIS,0.915,MIL,0.834,MAD,0.431,0.397,0.219,0.929,MIL,0.852,MAR,0.444,0.383,0.207,0.865,MIL,0.748,MAD,0.408,0.361,0.188,0.879,MIL,0.77,MAD,0.433,0.386,0.181,0.893,MIL,0.764,MAD,0.454,0.41,0.18,0.874,MIL,0.809,MAD,0.457,0.415,0.176
BUC,POR,0.935,MIL,0.806,BIL,0.433,0.4,0.209,0.925,MIL,0.814,BIL,0.465,0.413,0.199,0.868,MIL,0.75,MAR,0.42,0.376,0.184,0.869,MIL,0.736,BIL,0.442,0.4,0.176,0.89,MIL,0.778,MAD,0.469,0.42,0.168,0.864,MIL,0.772,BIL,0.467,0.432,0.167
BUC,COP,0.829,MIL,0.779,PRA,0.434,0.427,0.223,0.857,MIL,0.774,PRA,0.441,0.439,0.217,0.769,VIE,0.762,PRA,0.404,0.355,0.18,0.762,MIL,0.755,VIE,0.419,0.391,0.182,0.794,MIL,0.755,BUD,0.452,0.416,0.172,0.791,MIL,0.748,BUD,0.444,0.431,0.179
BUC,LON,0.851,MIL,0.771,GEN,0.385,0.353,0.201,0.887,MIL,0.773,GEN,0.381,0.322,0.204,0.799,MIL,0.742,PAR,0.387,0.342,0.173,0.808,MIL,0.712,PAR,0.381,0.316,0.175,0.834,MIL,0.755,PAR,0.427,0.376,0.166,0.83,MIL,0.781,PAR,0.425,0.362,0.169
BUC,IST,1.0,SOF,0.419,THE,0.157,0.102,0.161,1.0,SOF,0.439,BEL,0.193,0.142,0.158,1.0,SOF,0.458,BEL,0.226,0.175,0.154,1.0,SOF,0.502,BEL,0.269,0.218,0.152,1.0,SOF,0.527,ZAG,0.307,0.263,0.149,1.0,SOF,0.589,BEL,0.336,0.292,0.156
BUC,DUB,0.901,MIL,0.875,PAR,0.455,0.466,0.214,0.896,MIL,0.879,PAR,0.452,0.455,0.201,0.853,PAR,0.818,MIL,0.426,0.396,0.179,0.835,MIL,0.83,PAR,0.444,0.429,0.172,0.861,PAR,0.852,MIL,0.47,0.44,0.17,0.846,PAR,0.831,MIL,0.472,0.449,0.166
BUC,SIN,1.0,LIS,0.956,MIL,0.481,0.479,0.24,1.0,LIS,0.947,MIL,0.512,0.482,0.215,1.0,LIS,0.871,MIL,0.475,0.432,0.203,1.0,LIS,0.889,MIL,0.508,0.465,0.187,1.0,LIS,0.903,MIL,0.516,0.499,0.185,1.0,LIS,0.864,MIL,0.498,0.472,0.182
BUC,MIL,0.576,BUD,0.551,SOF,0.148,0.067,0.153,0.624,SOF,0.51,BUD,0.128,0.026,0.17,0.598,BUD,0.538,SOF,0.171,0.115,0.133,0.612,BUD,0.527,SOF,0.142,0.065,0.149,0.629,SOF,0.629,BUD,0.198,0.125,0.15,0.578,SOF,0.576,BUD,0.171,0.101,0.139
BUC,LUX,0.86,MIL,0.823,FRA,0.395,0.333,0.201,0.858,MIL,0.793,FRA,0.386,0.321,0.201,0.79,MIL,0.781,FRA,0.402,0.367,0.172,0.797,MIL,0.795,FRA,0.406,0.343,0.167,0.822,MIL,0.757,FRA,0.449,0.408,0.163,0.817,FRA,0.795,MIL,0.433,0.371,0.171
BUC,TIR,0.77,SOF,0.404,BEL,0.191,0.141,0.13,0.779,SOF,0.406,BEL,0.163,0.094,0.143,0.707,SOF,0.516,MIL,0.256,0.207,0.119,0.706,SOF,0.534,BUD,0.253,0.205,0.127,0.746,SOF,0.594,BUD,0.302,0.258,0.128,0.748,SOF,0.618,MIL,0.331,0.297,0.126
BUC,POZ,0.841,PRA,0.81,VIE,0.371,0.36,0.212,0.866,PRA,0.808,VIE,0.358,0.329,0.222,0.778,PRA,0.758,VIE,0.353,0.33,0.188,0.831,PRA,0.777,VIE,0.339,0.305,0.201,0.789,MIL,0.762,PRA,0.406,0.394,0.191,0.826,PRA,0.797,VIE,0.392,0.383,0.199
BUC,THE,1.0,SOF,0.438,IST,0.155,0.101,0.166,1.0,SOF,0.443,BEL,0.185,0.133,0.163,1.0,SOF,0.503,IST,0.221,0.171,0.163,1.0,SOF,0.484,BEL,0.256,0.217,0.16,1.0,SOF,0.532,BEL,0.293,0.252,0.164,1.0,SOF,0.599,BEL,0.338,0.307,0.167
BUC,COR,0.93,PAR,0.898,MIL,0.437,0.41,0.212,0.933,PAR,0.91,MIL,0.429,0.358,0.204,0.846,PAR,0.815,MIL,0.431,0.401,0.179,0.881,PAR,0.834,MIL,0.443,0.41,0.172,0.869,PAR,0.845,MIL,0.469,0.454,0.17,0.915,PAR,0.853,MIL,0.467,0.454,0.171
BUC,FRA,0.835,MIL,0.659,VIE,0.283,0.204,0.195,0.819,MIL,0.654,BUD,0.262,0.159,0.215,0.736,MIL,0.69,BUD,0.301,0.233,0.163,0.732,MIL,0.702,BUD,0.263,0.173,0.184,0.765,MIL,0.733,BUD,0.342,0.285,0.166,0.795,MIL,0.7,BUD,0.32,0.261,0.174
BUC,MAD,0.933,MIL,0.825,MAR,0.369,0.326,0.202,0.924,MIL,0.832,MAR,0.358,0.302,0.21,0.861,MIL,0.718,MAR,0.365,0.303,0.172,0.875,MIL,0.767,MAR,0.373,0.326,0.183,0.883,MIL,0.716,MAR,0.412,0.372,0.174,0.874,MIL,0.771,MAR,0.408,0.363,0.175
BUC,BUD,0.228,SOF,0.191,ZAG,0.076,0.061,0.044,0.212,SOF,0.181,ZAG,0.063,0.045,0.045,0.387,SOF,0.295,ZAG,0.143,0.121,0.069,0.314,SOF,0.248,ZAG,0.104,0.082,0.059,0.459,SOF,0.317,MIL,0.173,0.151,0.075,0.364,SOF,0.287,ZAG,0.126,0.109,0.067
BUC,POD,1.0,ZAG,0.685,BUD,0.227,0.166,0.178,1.0,ZAG,0.672,BUD,0.28,0.224,0.174,1.0,ZAG,0.671,BUD,0.267,0.221,0.168,1.0,ZAG,0.702,BUD,0.337,0.288,0.156,1.0,ZAG,0.702,BUD,0.327,0.283,0.167,1.0,ZAG,0.736,BUD,0.383,0.334,0.153
BUC,SKO,0.875,SOF,0.543,BEL,0.169,0.112,0.149,0.849,SOF,0.535,BEL,0.188,0.139,0.143,0.834,SOF,0.584,BEL,0.227,0.177,0.14,0.821,SOF,0.58,BEL,0.26,0.207,0.135,0.851,SOF,0.632,BEL,0.321,0.284,0.136,0.827,SOF,0.719,BEL,0.338,0.297,0.138
BUC,OSL,0.941,COP,0.868,MIL,0.511,0.513,0.219,0.937,COP,0.876,MIL,0.545,0.564,0.203,0.78,PRA,0.771,COP,0.476,0.504,0.187,0.792,PRA,0.788,VIE,0.492,0.491,0.17,0.816,MIL,0.764,COP,0.516,0.517,0.167,0.841,COP,0.801,MIL,0.518,0.502,0.165
BUC,KIE,1.0,POZ,0.894,PRA,0.487,0.491,0.213,1.0,POZ,0.905,PRA,0.502,0.508,0.2,1.0,POZ,0.843,PRA,0.484,0.49,0.19,1.0,POZ,0.848,PRA,0.516,0.477,0.17,1.0,POZ,0.844,PRA,0.535,0.55,0.173,1.0,POZ,0.858,PRA,0.556,0.563,0.167
BUC,NIC,1.0,SOF,1.0,THE,0.194,0.094,0.255,1.0,SOF,1.0,THE,0.282,0.183,0.237,1.0,SOF,1.0,THE,0.267,0.179,0.233,1.0,SOF,1.0,THE,0.344,0.255,0.215,1.0,SOF,1.0,THE,0.34,0.268,0.217,1.0,SOF,1.0,THE,0.395,0.31,0.205
SOF,VIE,0.693,MIL,0.535,TIR,0.189,0.145,0.146,0.647,MIL,0.495,BUD,0.157,0.1,0.155,0.582,MIL,0.546,BUD,0.184,0.142,0.136,0.583,MIL,0.543,BUD,0.162,0.121,0.142,0.622,MIL,0.511,BUD,0.221,0.193,0.129,0.653,MIL,0.506,BUD,0.227,0.21,0.136
SOF,STO,0.907,MIL,0.862,COP,0.48,0.464,0.254,0.89,MIL,0.862,COP,0.487,0.529,0.24,0.784,MIL,0.767,COP,0.442,0.471,0.222,0.78,MIL,0.759,PRA,0.431,0.457,0.216,0.786,MIL,0.757,COP,0.442,0.452,0.217,0.777,COP,0.771,MIL,0.442,0.466,0.216
SOF,ZAG,0.489,BEL,0.358,BUD,0.117,0.089,0.099,0.54,BEL,0.326,BUD,0.106,0.075,0.101,0.432,BEL,0.392,BUD,0.137,0.111,0.098,0.446,BEL,0.404,BUD,0.132,0.104,0.099,0.446,BEL,0.382,BUD,0.171,0.156,0.097,0.466,BUD,0.422,MIL,0.191,0.184,0.107
SOF,TAR,0.899,MIL,0.832,PRA,0.478,0.471,0.24,0.898,MIL,0.826,PRA,0.478,0.507,0.233,0.778,POZ,0.766,PRA,0.407,0.4,0.209,0.774,MIL,0.763,PRA,0.408,0.392,0.204,0.789,MIL,0.77,POZ,0.413,0.428,0.207,0.774,MIL,0.747,PRA,0.421,0.429,0.21
SOF,TIR,0.176,MIL,0.143,ZAG,0.067,0.059,0.039,0.209,MIL,0.178,ZAG,0.071,0.06,0.048,0.308,MIL,0.226,ZAG,0.114,0.106,0.062,0.403,MIL,0.297,ZAG,0.147,0.132,0.081,0.331,MIL,0.235,ZAG,0.129,0.127,0.063,0.436,MIL,0.304,BUD,0.178,0.179,0.085
SOF,THE,0.339,IST,0.0,---,0.008,0.0,0.052,0.326,IST,0.0,---,0.008,0.0,0.05,0.5,IST,0.0,---,0.012,0.0,0.077,0.5,IST,0.0,---,0.012,0.0,0.077,0.5,IST,0.0,---,0.012,0.0,0.077,0.5,IST,0.0,---,0.012,0.0,0.077
TAR,VIE,0.815,PRA,0.782,POZ,0.332,0.299,0.212,0.863,PRA,0.813,POZ,0.285,0.221,0.233,0.773,POZ,0.766,PRA,0.336,0.309,0.182,0.826,PRA,0.813,POZ,0.288,0.256,0.205,0.731,POZ,0.729,PRA,0.358,0.309,0.185,0.821,PRA,0.802,POZ,0.346,0.338,0.2
TAR,ZAG,0.874,MIL,0.835,PRA,0.487,0.483,0.208,0.845,MIL,0.829,PRA,0.473,0.477,0.226,0.771,MIL,0.769,PRA,0.42,0.404,0.179,0.807,POZ,0.796,PRA,0.406,0.384,0.196,0.766,MIL,0.727,PRA,0.441,0.432,0.178,0.766,POZ,0.764,MIL,0.433,0.416,0.181
TAR,TIR,0.928,MIL,0.814,PRA,0.482,0.455,0.21,0.927,MIL,0.801,PRA,0.448,0.429,0.236,0.85,MIL,0.779,PRA,0.464,0.463,0.161,0.872,MIL,0.79,POZ,0.445,0.422,0.181,0.873,MIL,0.741,PRA,0.481,0.478,0.165,0.894,MIL,0.786,POZ,0.476,0.459,0.173
TAR,THE,1.0,SOF,0.907,MIL,0.582,0.605,0.208,1.0,SOF,0.907,MIL,0.554,0.572,0.208,1.0,SOF,0.836,MIL,0.513,0.542,0.198,1.0,SOF,0.832,MIL,0.512,0.539,0.196,1.0,SOF,0.861,MIL,0.537,0.558,0.194,1.0,SOF,0.865,MIL,0.535,0.553,0.197
LIS,PRA,0.804,MAD,0.756,GEN,0.313,0.268,0.211,0.812,MAD,0.728,GEN,0.287,0.211,0.223,0.743,MAD,0.65,MAR,0.322,0.285,0.174,0.711,MAD,0.693,BIL,0.299,0.242,0.19,0.781,MAD,0.69,MAR,0.341,0.315,0.178,0.718,MAD,0.698,GEN,0.331,0.266,0.188
LIS,VIE,0.83,MAD,0.782,MAR,0.312,0.257,0.203,0.812,MAD,0.752,MAR,0.279,0.187,0.216,0.774,MAD,0.716,MIL,0.329,0.276,0.173,0.729,MAD,0.694,MIL,0.294,0.232,0.189,0.789,MAD,0.722,MAR,0.343,0.302,0.172,0.732,MAD,0.73,MIL,0.334,0.296,0.182
LIS,STO,0.906,COP,0.836,AMS,0.521,0.488,0.217,0.887,COP,0.831,PAR,0.532,0.486,0.206,0.802,COP,0.78,PAR,0.495,0.513,0.182,0.793,PAR,0.762,AMS,0.494,0.481,0.184,0.754,COP,0.752,MAD,0.501,0.496,0.178,0.806,COP,0.761,AMS,0.479,0.467,0.189
LIS,RIG,0.821,PAR,0.804,AMS,0.512,0.48,0.207,0.848,PAR,0.824,POZ,0.527,0.491,0.208,0.766,PAR,0.763,POZ,0.474,0.441,0.176,0.782,POZ,0.781,PAR,0.485,0.455,0.18,0.784,MAD,0.763,POZ,0.483,0.462,0.175,0.754,POZ,0.736,MAD,0.463,0.423,0.184
LIS,MAR,0.867,MAD,0.51,BIL,0.14,0.077,0.151,0.897,MAD,0.477,BIL,0.106,0.051,0.156,0.784,MAD,0.561,BIL,0.186,0.139,0.141,0.808,MAD,0.577,BIL,0.145,0.085,0.154,0.772,MAD,0.664,BIL,0.218,0.173,0.148,0.765,MAD,0.662,BIL,0.223,0.162,0.158
LIS,PAR,0.725,MAD,0.724,BIL,0.16,0.106,0.162,0.799,BIL,0.671,MAD,0.117,0.056,0.171,0.678,BIL,0.677,MAD,0.19,0.146,0.148,0.79,BIL,0.575,MAD,0.133,0.087,0.16,0.736,MAD,0.688,BIL,0.244,0.195,0.155,0.753,BIL,0.669,MAD,0.196,0.14,0.165
LIS,LJU,0.969,MIL,0.83,MAD,0.356,0.317,0.211,0.977,MIL,0.843,MAD,0.337,0.275,0.228,0.935,MIL,0.787,MAD,0.393,0.359,0.179,0.93,MIL,0.768,MAR,0.38,0.348,0.187,0.894,MIL,0.817,MAD,0.423,0.382,0.175,0.934,MIL,0.771,MAD,0.404,0.365,0.183
LIS,ZAG,0.952,MIL,0.857,MAD,0.386,0.352,0.215,0.944,MIL,0.863,MAD,0.378,0.349,0.227,0.884,MIL,0.783,MAD,0.361,0.323,0.19,0.883,MIL,0.747,MAD,0.354,0.323,0.197,0.863,MIL,0.807,MAD,0.378,0.338,0.188,0.873,MIL,0.747,MAD,0.388,0.359,0.19
LIS,SOF,0.95,MIL,0.86,MAD,0.382,0.35,0.233,0.947,MIL,0.827,MAR,0.383,0.368,0.24,0.889,MIL,0.788,MAD,0.351,0.327,0.208,0.884,MIL,0.758,MAD,0.353,0.345,0.211,0.868,MIL,0.799,MAD,0.362,0.344,0.21,0.89,MIL,0.748,MAD,0.368,0.362,0.211
LIS,TAR,0.818,PAR,0.795,AMS,0.497,0.456,0.217,0.85,FRA,0.846,PAR,0.545,0.508,0.209,0.769,POZ,0.76,PAR,0.476,0.437,0.176,0.785,PAR,0.741,BIL,0.478,0.455,0.179,0.782,POZ,0.765,MAD,0.482,0.468,0.174,0.766,PAR,0.748,AMS,0.471,0.459,0.184
LIS,POR,0.249,BIL,0.249,MAD,0.075,0.063,0.048,0.247,BIL,0.247,MAD,0.074,0.06,0.047,0.373,BIL,0.373,MAD,0.13,0.116,0.065,0.369,BIL,0.369,MAD,0.132,0.118,0.065,0.46,BIL,0.46,MAD,0.217,0.211,0.08,0.468,BIL,0.468,MAD,0.224,0.216,0.083
LIS,LON,0.875,PAR,0.772,MAD,0.297,0.231,0.191,0.888,PAR,0.783,BIL,0.252,0.184,0.199,0.865,PAR,0.697,BIL,0.295,0.235,0.171,0.864,PAR,0.747,BIL,0.275,0.217,0.175,0.826,PAR,0.744,MAD,0.353,0.325,0.167,0.891,PAR,0.734,BIL,0.332,0.277,0.179
LIS,SIN,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0,0.0,---,0.0,---,0.0,0.0,0.0
LIS,MIL,0.841,MAD,0.767,MAR,0.191,0.122,0.205,0.842,MAD,0.77,MAR,0.161,0.081,0.209,0.773,MAD,0.701,MAR,0.22,0.157,0.187,0.776,MAD,0.724,MAR,0.182,0.115,0.198,0.769,MAD,0.694,MAR,0.242,0.193,0.193,0.733,MAD,0.726,MAR,0.235,0.19,0.206
LIS,LUX,0.789,MAD,0.771,PAR,0.36,0.296,0.198,0.785,PAR,0.752,MAD,0.317,0.245,0.207,0.769,PAR,0.719,MAD,0.365,0.322,0.175,0.767,PAR,0.721,BIL,0.341,0.278,0.178,0.759,PAR,0.755,MAD,0.406,0.378,0.172,0.798,PAR,0.743,FRA,0.384,0.336,0.189
LIS,TIR,0.975,MIL,0.85,MAR,0.365,0.331,0.213,0.97,MIL,0.82,MAD,0.336,0.293,0.229,0.938,MIL,0.788,MAD,0.396,0.36,0.179,0.93,MIL,0.752,MAD,0.383,0.356,0.19,0.937,MIL,0.823,MAD,0.417,0.384,0.179,0.954,MIL,0.771,MAD,0.425,0.4,0.186
LIS,POZ,0.811,MAD,0.765,GEN,0.385,0.357,0.223,0.828,MAD,0.79,GEN,0.375,0.339,0.234,0.746,PAR,0.724,MAD,0.384,0.367,0.19,0.721,PAR,0.721,PRA,0.365,0.348,0.207,0.768,MAD,0.7,BIL,0.394,0.38,0.189,0.722,PRA,0.721,MAD,0.381,0.374,0.203
LIS,THE,1.0,SOF,0.96,MIL,0.47,0.466,0.237,1.0,SOF,0.96,MIL,0.478,0.434,0.234,1.0,SOF,0.911,MIL,0.453,0.444,0.214,1.0,SOF,0.917,MIL,0.462,0.464,0.215,1.0,SOF,0.915,MIL,0.482,0.477,0.215,1.0,SOF,0.933,MIL,0.502,0.516,0.215
LIS,MAD,0.268,BIL,0.268,POR,0.057,0.042,0.052,0.223,BIL,0.223,POR,0.028,0.014,0.046,0.441,BIL,0.441,POR,0.108,0.087,0.083,0.43,BIL,0.43,POR,0.077,0.054,0.084,0.499,BIL,0.499,POR,0.154,0.132,0.093,0.5,BIL,0.5,POR,0.151,0.126,0.096
LIS,POD,1.0,ZAG,0.957,MIL,0.495,0.479,0.217,1.0,ZAG,0.952,MIL,0.496,0.465,0.221,1.0,ZAG,0.918,MIL,0.485,0.45,0.191,1.0,ZAG,0.923,MIL,0.51,0.472,0.188,1.0,ZAG,0.907,MIL,0.506,0.485,0.188,1.0,ZAG,0.933,MIL,0.542,0.497,0.185
LIS,SKO,0.948,MIL,0.857,MAD,0.471,0.434,0.213,0.958,MIL,0.852,MAD,0.456,0.44,0.221,0.922,MIL,0.811,SOF,0.447,0.382,0.19,0.906,MIL,0.807,SOF,0.451,0.432,0.192,0.9,MIL,0.824,MAD,0.483,0.461,0.182,0.933,MIL,0.863,SOF,0.475,0.449,0.192
LIS,OSL,0.935,COP,0.849,AMS,0.511,0.439,0.223,0.937,COP,0.844,HAM,0.505,0.436,0.223,0.8,COP,0.77,PAR,0.495,0.495,0.184,0.824,COP,0.795,PAR,0.487,0.459,0.184,0.763,MAD,0.75,COP,0.5,0.5,0.177,0.863,COP,0.791,AMS,0.468,0.428,0.196
LIS,NIC,1.0,SOF,1.0,THE,0.561,0.565,0.252,1.0,SOF,1.0,THE,0.603,0.64,0.23,1.0,SOF,1.0,THE,0.527,0.535,0.226,1.0,SOF,1.0,THE,0.551,0.55,0.214,1.0,SOF,1.0,THE,0.543,0.527,0.214,1.0,SOF,1.0,THE,0.567,0.572,0.205
POR,PRA,0.84,BIL,0.774,PAR,0.323,0.245,0.206,0.818,BIL,0.713,GEN,0.285,0.215,0.216,0.777,BIL,0.706,PAR,0.333,0.274,0.175,0.749,BIL,0.677,MAD,0.3,0.23,0.187,0.777,BIL,0.705,PAR,0.346,0.303,0.169,0.72,MAD,0.677,GEN,0.342,0.275,0.177
POR,VIE,0.828,BIL,0.734,GEN,0.324,0.251,0.202,0.805,BIL,0.73,GEN,0.289,0.199,0.217,0.746,BIL,0.689,MIL,0.338,0.296,0.171,0.731,BIL,0.701,MAD,0.307,0.242,0.186,0.773,BIL,0.684,PAR,0.359,0.313,0.165,0.739,MIL,0.733,MAD,0.346,0.305,0.175
POR,STO,0.916,COP,0.865,PAR,0.538,0.515,0.214,0.895,COP,0.849,BIL,0.526,0.48,0.205,0.819,PAR,0.792,BIL,0.502,0.509,0.18,0.789,PAR,0.783,BIL,0.502,0.475,0.174,0.816,BIL,0.809,PAR,0.496,0.493,0.18,0.8,COP,0.765,AMS,0.494,0.483,0.174
POR,RIG,0.848,PAR,0.839,BIL,0.501,0.471,0.209,0.877,BIL,0.853,PAR,0.511,0.465,0.199,0.79,PAR,0.781,BIL,0.477,0.458,0.176,0.791,BIL,0.789,PAR,0.491,0.465,0.174,0.816,BIL,0.802,PAR,0.483,0.459,0.168,0.756,POZ,0.75,MAD,0.473,0.421,0.173
